file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\keycloak\services\src\test\java\org\keycloak\userprofile\validator\UsernameProhibitedCharactersValidatorTest.java,org.keycloak.userprofile.validator.UsernameProhibitedCharactersValidatorTest,class,2,3,1,2,4,1,0,6,6,0.0,0.0,0.0,4,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,48,0,0,0,0,0,0,0,0,13,1,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\keycloak\services\src\main\java\org\keycloak\userprofile\validator\DuplicateUsernameValidator.java,org.keycloak.userprofile.validator.DuplicateUsernameValidator,class,8,8,0,8,12,1,0,19,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,1,1,0,0,0,1,0,1,29,4,0,4,0,2,2,2,9,0,8,2,0,0,0,50,1,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\keycloak\server-spi-private\src\main\java\org\keycloak\broker\provider\mappersync\ConfigSyncEventListener.java,org.keycloak.broker.provider.mappersync.ConfigSyncEventListener,class,5,7,2,5,4,1,0,8,1,0.5,NaN,NaN,2,1,1,1,0,0,1,0,0,0,2,2,0,2,0,0,2,0,2,20,1,1,0,0,1,2,0,4,0,4,2,0,0,0,40,17,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\keycloak\testsuite\integration-arquillian\tests\base\src\test\java\org\keycloak\testsuite\broker\KcSamlBrokerDestinationTest.java,org.keycloak.testsuite.broker.KcSamlBrokerDestinationTest$Anonymous1,anonymous,1,1,0,1,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,1,0,0,0,0,1,0,1,0,1,0,0,0,0,5,-1,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\keycloak\services\src\test\java\org\keycloak\vault\VaultTranscriberTest.java,org.keycloak.vault.VaultTranscriberTest,class,8,8,0,8,26,1,0,30,0,0.3939394,0.0,0.0,11,1,11,0,0,0,11,0,0,0,3,2,0,3,0,0,1,0,8,184,0,8,5,11,0,12,0,44,0,40,3,0,1,0,114,1,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\keycloak\tests\base\src\test\java\org\keycloak\tests\admin\UsersTest.java,org.keycloak.tests.admin.UsersTest,class,7,8,1,7,11,1,0,23,0,0.18181819,0.0,0.0,11,0,8,3,0,0,8,0,0,0,1,0,0,0,0,1,0,0,0,137,0,0,0,0,0,147,71,18,0,17,0,0,0,0,60,1,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\keycloak\testsuite\integration-arquillian\tests\base\src\test\java\org\keycloak\testsuite\script\UndeployedScriptMapperNotAvailableTest.java,org.keycloak.testsuite.script.UndeployedScriptMapperNotAvailableTest,class,17,17,0,17,6,2,0,22,0,0.33333334,0.0,0.0,6,2,6,0,0,0,6,0,0,0,2,1,0,2,0,0,1,0,1,35,1,0,0,0,0,16,0,5,0,6,1,0,0,0,71,1,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\keycloak\testsuite\integration-arquillian\tests\base\src\test\java\org\keycloak\testsuite\sessionlimits\KcSamlUserSessionLimitsBrokerTest.java,org.keycloak.testsuite.sessionlimits.KcSamlUserSessionLimitsBrokerTest,class,2,2,0,2,1,3,0,0,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\keycloak\services\src\main\java\org\keycloak\services\clientpolicy\executor\SamlSecureClientUrisExecutorFactory.java,org.keycloak.services.clientpolicy.executor.SamlSecureClientUrisExecutorFactory,class,7,7,0,7,7,1,0,8,21,0.85714287,0.0,0.0,7,0,7,0,0,0,7,0,0,0,1,1,1,0,0,0,1,0,0,21,4,0,0,0,0,6,0,1,1,1,0,0,0,0,77,1,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\keycloak\testsuite\integration-arquillian\tests\base\src\main\java\org\keycloak\testsuite\cli\KcAdmExec.java,org.keycloak.testsuite.cli.KcAdmExec,class,5,7,2,5,6,3,0,6,10,0.8,0.0,0.0,5,2,3,2,0,0,3,0,0,0,2,2,2,0,0,0,2,0,2,33,3,0,0,0,0,5,0,2,2,2,0,0,1,0,29,1,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\keycloak\model\infinispan\src\main\java\org\keycloak\connections\infinispan\TopologyInfo.java,org.keycloak.connections.infinispan.TopologyInfo,class,13,20,7,13,32,1,0,40,20,0.72222227,0.0,0.0,9,1,6,3,0,0,6,0,0,0,4,1,0,4,0,0,4,0,8,106,11,0,14,0,5,12,2,31,1,19,3,0,0,0,108,1,1
